Cycle No.,Cyctype,Date,Site,Location,Group,Plot,New tags ,Dead tags,Species,Tagstatus,,October dead cycle,,,,,,,,
1,N,25-Oct-15,S3,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G2,5,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G3,5,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L1,G3,7,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G1,1,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G1,2,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G1,5,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G1,6,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G1,7,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,1,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,2,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,5,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,6,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,6,2,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,6,3,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G2,7,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G3,1,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G3,2,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G3,5,0,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G3,6,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G3,7,1,NA,,T,,,,,,,,,,
1,N,25-Oct-15,S3,L2,G3,7,2,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G1,2,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G1,2,2,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G1,7,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G2,2,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G2,2,2,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G1,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G1,2,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G1,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G1,6,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G1,7,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G2,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G2,2,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G2,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G2,6,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G2,7,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G3,1,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G3,2,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G3,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G3,6,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L2,G3,7,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G1,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G1,2,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G1,5,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G1,6,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G1,7,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G2,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G2,2,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G2,5,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G2,6,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G2,7,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G3,1,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G3,2,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G3,5,0,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G3,6,1,NA,,T,,,,,,,,,,
1,N,27-Oct-15,S39,L3,G3,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G1,2,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G1,5,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G1,6,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G2,5,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G2,6,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G3,5,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G3,6,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G3,6,2,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G1,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G1,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G1,5,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G1,6,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G1,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,1,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,1,2,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,1,3,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,1,4,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,1,5,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,5,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,6,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,7,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,7,2,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,7,3,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,7,4,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G2,7,5,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G3,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G3,2,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G3,5,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G3,6,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L2,G3,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G1,1,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G1,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G1,5,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G1,6,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G1,7,1,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G2,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G2,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G2,5,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G2,6,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G2,7,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G3,1,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G3,2,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G3,5,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G3,6,0,NA,,T,,,,,,,,,,
1,N,30-Oct-15,S13,L3,G3,7,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G1,1,1,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G1,2,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G1,7,1,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G2,6,1,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S9,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G1,2,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,31-Oct-15,S33,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,1,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,2,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,2,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,7,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G1,7,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,1,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,2,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,2,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,5,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,7,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G2,7,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G3,2,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G3,5,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G3,5,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G1,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G1,2,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G1,5,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G1,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G1,7,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,2,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,2,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,3,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,4,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,5,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,6,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,7,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,8,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,9,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,10,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,5,11,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,3,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,4,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,5,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,6,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,6,7,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,7,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,7,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,7,3,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,7,4,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,7,5,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G2,7,6,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G3,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G3,2,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G3,5,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G3,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G3,7,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L2,G3,7,2,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G1,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G1,2,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G1,5,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G1,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G1,7,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G2,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G2,2,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G2,5,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G2,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G2,7,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G3,1,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G3,2,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G3,5,1,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G3,6,0,NA,,T,,,,,,,,,,
1,N,2-Nov-15,S7,L3,G3,7,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,2,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,6,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,6,2,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,6,3,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,6,4,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G1,7,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G2,6,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G2,6,2,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G3,1,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S18,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G1,2,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G2,1,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G2,7,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G3,2,1,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,3-Nov-15,S19,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G1,1,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G1,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G1,5,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G1,6,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G2,1,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G2,7,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S10,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G1,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G2,1,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G2,1,2,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G2,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G2,7,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G3,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S15,L1,G3,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G1,1,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G1,2,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G1,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G1,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G1,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,1,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,1,2,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,2,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,2,2,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,2,3,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G2,7,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G3,1,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G3,2,1,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G3,5,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G3,6,0,NA,,T,,,,,,,,,,
1,N,4-Nov-15,S17,L1,G3,7,1,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G1,1,1,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G1,2,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G1,5,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G1,6,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G1,7,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G2,1,1,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G2,2,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G2,5,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G2,6,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G2,7,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G3,1,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G3,2,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G3,5,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G3,6,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L3,G3,7,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L4,G1,1,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L4,G1,2,1,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L4,G1,5,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L4,G1,6,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L4,G1,7,0,NA,,T,,,,,,,,,,
1,N,6-Nov-15,S3,L4,G2,1,0,NA,,T,,,,,,,,,,
